country,date,daily_vaccinations,total_vaccinations_per_hundred,vaccines
Northern Ireland,2020-12-30,1890,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2020-12-31,1808,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-01,1726,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-02,1645,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-03,1563,2.22,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-04,2409,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-05,3256,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-06,4102,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-07,4948,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-08,5795,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-09,6641,,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-10,7488,4.98,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-11,7636,5.43,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-12,8010,5.97,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-13,8976,6.72,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-14,9511,7.31,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-15,9611,7.75,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-16,9266,8.01,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-17,8549,8.14,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-18,8026,8.4,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-19,7348,8.68,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-20,6250,9.03,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-21,5658,9.4,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-22,5477,9.77,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-23,5133,9.91,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-24,4940,9.97,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-25,5037,10.26,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-26,5583,10.75,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-27,6268,11.35,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-28,7091,12.03,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-29,7763,12.64,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-30,8323,12.99,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-01-31,8939,13.27,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-01,9677,13.84,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-02,10576,14.66,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-03,11408,15.56,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-04,11814,16.39,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-05,12281,17.18,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-06,12439,17.59,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-07,12351,17.84,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-08,12449,18.44,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-09,13129,19.51,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-10,13926,20.71,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-11,14355,21.7,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-12,14128,22.4,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-13,13829,22.7,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-14,13704,22.91,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-15,13337,23.37,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-16,11878,23.9,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-17,10003,24.41,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-18,8721,24.92,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-19,8318,25.48,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-20,8427,25.81,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-21,8604,26.09,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-22,8770,26.61,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-23,9113,27.27,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-24,9948,28.09,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-25,10419,28.77,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-26,10530,29.37,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-27,10399,29.66,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-02-28,10376,29.92,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-01,10055,30.33,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-02,10128,31.01,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-03,9770,31.7,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-04,9701,32.36,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-05,9361,32.83,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-06,9529,33.18,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-07,9635,33.48,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-08,9492,33.84,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-09,8678,34.22,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-10,8144,34.71,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-11,7492,35.13,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-12,7721,35.68,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-13,7802,36.06,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-14,7763,36.35,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-15,8315,36.91,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-16,9578,37.76,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-17,9714,38.3,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-18,10486,39.01,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-19,11053,39.77,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-20,11461,40.3,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-21,11546,40.62,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-22,11509,41.17,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-23,10862,41.78,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-24,11854,42.68,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-25,12382,43.58,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-26,12358,44.34,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-27,12415,44.89,Oxford/AstraZeneca  Pfizer/BioNTech
Northern Ireland,2021-03-28,12324,45.18,Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2020-12-27,,0,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2020-12-28,604,0.01,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2020-12-29,836,0.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2020-12-30,699,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2020-12-31,542,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-01,435,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-02,363,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-03,311,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-04,226,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-05,557,0.1,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-06,1791,0.27,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-07,2717,0.39,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-08,2947,0.42,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-09,2966,0.42,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-10,2981,0.43,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-11,3031,0.43,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-12,3156,0.51,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-13,3257,0.69,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-14,3531,0.85,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-15,3939,0.93,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-16,4027,0.94,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-17,4062,0.95,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-18,4235,0.98,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-19,4392,1.08,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-20,4532,1.28,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-21,4551,1.43,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-22,4387,1.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-23,4332,1.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-24,4291,1.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-25,4150,1.51,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-26,4016,1.6,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-27,5195,1.95,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-28,6462,2.27,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-29,6833,2.38,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-30,6827,2.38,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-01-31,6839,2.39,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-01,6827,2.4,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-02,7553,2.57,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-03,9615,3.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-04,12066,3.83,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-05,13433,4.11,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-06,13608,4.14,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-07,13675,4.15,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-08,13752,4.17,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-09,13650,4.33,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-10,13393,4.92,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-11,12662,5.46,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-12,12114,5.68,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-13,12065,5.7,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-14,11993,5.7,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-15,12066,5.73,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-16,11983,5.88,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-17,12033,6.47,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-18,12058,7.02,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-19,12613,7.31,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-20,12537,7.32,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-21,12544,7.32,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-22,12709,7.37,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-23,13102,7.57,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-24,13286,8.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-25,14216,8.85,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-26,14601,9.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-27,14596,9.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-02-28,14674,9.22,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-01,15140,9.33,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-02,15622,9.59,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-03,15962,10.25,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-04,15744,10.89,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-05,15769,11.23,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-06,15791,11.24,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-07,15704,11.24,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-08,15556,11.33,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-09,15880,11.64,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-10,16229,12.34,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-11,15346,12.87,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-12,14226,13.06,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-13,14161,13.07,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-14,14164,13.07,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-15,13535,13.08,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-16,12059,13.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-17,10122,13.65,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-18,9246,14.06,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-19,8837,14.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-20,8857,14.21,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-21,8878,14.22,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-22,9027,14.25,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-23,10133,14.51,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-24,12678,15.29,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-25,15223,16.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-26,16625,16.35,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-27,16617,16.36,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Norway,2021-03-28,16581,16.36,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2020-12-28,,0.03,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2020-12-29,1646,0.07,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2020-12-30,1663,0.1,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2020-12-31,1600,0.13,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-01,1289,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-02,1103,0.14,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-03,1185,0.17,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-04,1287,0.21,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-05,1341,0.25,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-06,1280,0.27,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-07,1199,0.29,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-08,1158,0.29,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-09,1113,0.29,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-10,1012,0.31,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-11,1080,0.36,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-12,1128,0.4,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-13,1249,0.45,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-14,1328,0.47,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-15,1358,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-16,1393,0.49,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-17,1363,0.5,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-18,1210,0.52,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-19,1057,0.55,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-20,971,0.58,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-21,817,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-22,830,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-23,843,0.6,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-24,1046,0.64,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-25,1121,0.68,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-26,1165,0.71,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-27,1071,0.73,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-28,1042,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-29,1014,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-30,985,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-01-31,711,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-01,473,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-02,270,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-03,175,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-04,175,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-05,175,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-06,175,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-07,175,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-08,175,0.77,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-09,442,0.81,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-10,709,0.85,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-11,946,0.88,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-12,1173,0.92,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-13,1200,0.92,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-14,1407,0.96,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-15,1565,0.98,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-16,2236,1.11,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-17,2146,1.14,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-18,2116,1.17,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-19,2163,1.21,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-20,2184,1.22,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-21,2246,1.26,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-22,2286,1.29,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-23,1545,1.32,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-24,1618,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-25,1660,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-26,1635,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-27,1835,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-02-28,1816,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-01,1867,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-02,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-03,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-04,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-05,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-06,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-07,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-08,1918,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-09,1918,1.85,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-10,2166,1.92,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-11,2087,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-12,2008,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-13,1929,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-14,1851,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-15,1772,2.06,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-16,1844,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-17,1668,2.15,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-18,1787,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-19,1906,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-20,2024,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-21,2143,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-22,2262,2.37,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-23,2513,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-24,2765,2.53,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-25,2756,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-26,2748,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-27,2740,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-28,2731,,Oxford/AstraZeneca  Pfizer/BioNTech
Oman,2021-03-29,2723,2.74,Oxford/AstraZeneca  Pfizer/BioNTech
Pakistan,2021-02-02,,0,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-03,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-04,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-05,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-06,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-07,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-08,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-09,3404,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-10,3404,0.01,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-11,3439,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-12,3474,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-13,3509,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-14,3544,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-15,3579,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-16,3614,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-17,3649,0.02,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-18,3846,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-19,4043,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-20,4240,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-21,4437,0.03,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-22,5801,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-23,7165,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-24,8529,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-25,9696,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-26,10862,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-27,12029,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-02-28,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-03-01,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-03-02,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-03-03,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-03-04,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
Pakistan,2021-03-05,13196,,Oxford/AstraZeneca  Sinopharm/Beijing  Sputnik V
